run_id,submit_time,rel_date,cr_count,cfd_count,npi_count,reserved_time,completed_time,tests_run
7058,6/13/23 12:05,06/15/23,93,14,15,6/16/23 16:15,6/16/23 17:54,"['script9', 'script4', 'script7', 'script9', 'script5', 'script7', 'script3', 'script5', 'script2', 'script7', 'script7', 'script5', 'script10', 'script10', 'script6', 'script1', 'script6', 'script4']"
7059,4/11/23 14:29,06/15/23,115,14,10,4/12/23 13:21,4/12/23 14:33,"['script8', 'script9', 'script9', 'script10', 'script1', 'script4', 'script2', 'script1', 'script10']"
7060,10/22/23 4:07,01/15/24,50,11,10,10/27/23 16:43,10/27/23 18:04,"['script4', 'script4', 'script4', 'script7', 'script3', 'script2', 'script7', 'script10', 'script7', 'script7', 'script9', 'script4', 'script1', 'script6', 'script4', 'script1', 'script3', 'script5', 'script9', 'script10', 'script4', 'script6', 'script9', 'script7', 'script2', 'script3', 'script5', 'script3', 'script5']"
7061,4/30/23 14:07,06/15/23,106,10,10,5/2/23 10:16,5/2/23 10:56,"['script1', 'script2', 'script10', 'script9', 'script6', 'script5', 'script2', 'script9', 'script6']"
7062,6/16/23 2:23,06/15/23,75,15,14,6/17/23 8:42,6/17/23 10:11,"['script5', 'script3', 'script10', 'script2', 'script8', 'script9', 'script9']"
7063,1/6/23 10:24,06/15/23,27,14,14,1/9/23 8:04,1/9/23 9:03,"['script10', 'script10', 'script1', 'script10', 'script6', 'script10', 'script5', 'script7', 'script8', 'script7', 'script3', 'script6', 'script7']"
7064,6/27/23 5:32,06/15/23,77,13,15,6/30/23 10:44,6/30/23 12:30,"['script5', 'script8', 'script8', 'script2', 'script4', 'script9', 'script2', 'script8', 'script8', 'script6', 'script4', 'script5', 'script7', 'script5', 'script2', 'script4', 'script2', 'script6', 'script6', 'script7', 'script10', 'script3']"
7065,5/13/23 18:44,06/15/23,86,10,15,5/16/23 8:54,5/16/23 10:48,"['script9', 'script8', 'script6', 'script10', 'script4', 'script10', 'script3', 'script8', 'script1', 'script6', 'script7', 'script4', 'script1', 'script2']"
7066,5/4/23 2:02,06/15/23,38,14,13,5/7/23 8:07,5/7/23 8:48,"['script8', 'script6', 'script5', 'script2', 'script9', 'script4', 'script4', 'script8', 'script10', 'script3', 'script8', 'script8', 'script3', 'script3', 'script2', 'script8', 'script10', 'script8', 'script1', 'script8', 'script8', 'script9', 'script3']"
7067,10/23/23 4:40,01/15/24,56,14,11,10/26/23 10:34,10/26/23 11:27,"['script4', 'script3', 'script10', 'script1', 'script5', 'script9', 'script4', 'script7', 'script4', 'script8', 'script8', 'script1', 'script2', 'script6', 'script2', 'script10', 'script8', 'script10', 'script8', 'script1', 'script6', 'script3', 'script6', 'script2', 'script8']"
7068,7/13/23 10:21,01/15/24,77,12,14,7/14/23 15:10,7/14/23 15:43,"['script1', 'script3', 'script6', 'script4', 'script9', 'script10', 'script8', 'script3']"
7069,5/16/23 11:34,06/15/23,114,11,15,5/19/23 9:57,5/19/23 10:33,"['script5', 'script1', 'script10', 'script3', 'script5', 'script10', 'script2', 'script5', 'script9', 'script2', 'script5', 'script5', 'script3', 'script8', 'script3', 'script10']"
7070,2/2/23 0:54,06/15/23,40,11,14,2/4/23 14:58,2/4/23 16:39,"['script6', 'script8', 'script2', 'script6', 'script8', 'script2', 'script3', 'script7', 'script9', 'script4', 'script8', 'script8', 'script9', 'script6', 'script7', 'script2']"
7071,6/26/23 14:37,06/15/23,43,10,11,6/29/23 15:19,6/29/23 16:32,"['script7', 'script3', 'script10', 'script6', 'script5', 'script9', 'script4', 'script6', 'script9', 'script6', 'script1', 'script4', 'script6', 'script9', 'script8', 'script9', 'script5', 'script3', 'script8']"
7072,2/14/23 1:49,06/15/23,27,14,10,2/21/23 13:09,2/21/23 13:41,"['script3', 'script3', 'script6', 'script7', 'script10', 'script5', 'script5', 'script9', 'script3', 'script10', 'script6', 'script2', 'script4', 'script9', 'script9', 'script2', 'script3', 'script10', 'script6', 'script8', 'script7', 'script9', 'script10', 'script10', 'script10', 'script3', 'script6', 'script6', 'script6', 'script1', 'script4', 'script10', 'script1', 'script2', 'script1', 'script9', 'script8', 'script6', 'script10', 'script5']"
7073,4/15/23 10:36,06/15/23,65,14,11,4/17/23 11:02,4/17/23 11:43,"['script10', 'script3', 'script8', 'script4', 'script4', 'script3', 'script10', 'script3', 'script3', 'script5', 'script1', 'script4', 'script8']"
7074,8/11/23 13:13,01/15/24,61,14,11,8/13/23 12:29,8/13/23 14:18,"['script7', 'script5', 'script3', 'script7', 'script7', 'script1', 'script7', 'script2', 'script7', 'script4', 'script5', 'script3']"
7075,3/17/23 9:44,06/15/23,37,13,15,3/21/23 8:07,3/21/23 9:20,"['script7', 'script7', 'script4', 'script2', 'script3', 'script10', 'script4', 'script8', 'script7', 'script9', 'script7', 'script8', 'script7', 'script1', 'script7', 'script6', 'script4', 'script6', 'script4', 'script4', 'script1']"
7076,2/11/23 7:54,06/15/23,91,10,11,2/13/23 13:44,2/13/23 15:26,"['script9', 'script3', 'script10', 'script7', 'script4', 'script1', 'script10', 'script3', 'script4', 'script6', 'script4', 'script1', 'script3']"
7077,10/26/23 3:51,01/15/24,26,15,15,11/2/23 12:11,11/2/23 13:19,"['script9', 'script2', 'script8', 'script5', 'script5', 'script6', 'script7', 'script4', 'script7', 'script1', 'script6', 'script3', 'script10', 'script9', 'script9', 'script6', 'script4', 'script10', 'script7', 'script6', 'script7', 'script7', 'script7', 'script6', 'script6', 'script5', 'script9', 'script6', 'script1', 'script2', 'script2', 'script5', 'script9', 'script9', 'script3', 'script8', 'script9']"
7078,3/12/23 14:54,06/15/23,20,12,14,3/18/23 11:45,3/18/23 12:22,"['script2', 'script7', 'script5', 'script3', 'script10', 'script8', 'script10', 'script10', 'script1', 'script6', 'script8', 'script2', 'script6', 'script3', 'script2', 'script10', 'script6', 'script2', 'script10', 'script3', 'script4', 'script3', 'script8', 'script5', 'script8', 'script1', 'script4', 'script4', 'script9', 'script7', 'script1', 'script8', 'script8', 'script4', 'script9']"
7079,10/8/23 15:24,01/15/24,27,14,15,10/12/23 10:52,10/12/23 12:46,"['script5', 'script1', 'script2', 'script4', 'script5', 'script3', 'script7', 'script7', 'script8', 'script3', 'script10', 'script6', 'script4', 'script6', 'script7']"
7080,6/8/23 21:30,06/15/23,110,12,13,6/14/23 8:17,6/14/23 8:59,"['script5', 'script6', 'script7', 'script10', 'script7', 'script8', 'script8', 'script2', 'script1', 'script3', 'script6', 'script1', 'script2', 'script10', 'script4', 'script4', 'script7', 'script6', 'script3', 'script6', 'script2', 'script8', 'script5', 'script9', 'script4', 'script3', 'script5', 'script2', 'script4', 'script5', 'script10', 'script4', 'script5', 'script9']"
7081,2/4/23 5:20,06/15/23,19,15,13,2/8/23 13:05,2/8/23 13:41,"['script10', 'script3', 'script8', 'script9', 'script3', 'script7', 'script3', 'script1', 'script5', 'script7', 'script5', 'script1', 'script6', 'script4', 'script10', 'script6', 'script5', 'script3', 'script2', 'script6', 'script9', 'script4', 'script3', 'script10']"
7082,2/18/23 7:41,06/15/23,70,10,14,2/22/23 15:33,2/22/23 17:28,"['script2', 'script4', 'script2', 'script7', 'script5', 'script5', 'script1', 'script10', 'script1', 'script9', 'script7', 'script9', 'script7', 'script10', 'script8', 'script7', 'script6', 'script9', 'script5', 'script7', 'script9', 'script10', 'script5', 'script8', 'script4', 'script6', 'script10', 'script6', 'script4', 'script3', 'script9']"
7083,1/11/23 2:06,06/15/23,59,12,13,1/18/23 11:33,1/18/23 13:15,"['script4', 'script10', 'script7', 'script1', 'script7', 'script4', 'script5', 'script1', 'script6', 'script9', 'script1', 'script4', 'script5', 'script2', 'script3', 'script3', 'script9', 'script8', 'script2', 'script4', 'script7', 'script4', 'script3', 'script1', 'script1', 'script4', 'script8', 'script9', 'script6', 'script3', 'script2', 'script7', 'script4', 'script7', 'script8', 'script8', 'script5', 'script9', 'script7', 'script6', 'script2']"
7084,7/1/23 15:15,01/15/24,105,15,15,7/4/23 13:14,7/4/23 14:01,"['script7', 'script4', 'script3', 'script9', 'script4', 'script9', 'script9', 'script2', 'script3', 'script5', 'script2', 'script2', 'script8', 'script6', 'script9', 'script10', 'script4', 'script5']"
7085,6/3/23 23:19,06/15/23,25,12,10,6/5/23 14:40,6/5/23 16:25,"['script1', 'script7', 'script2', 'script2', 'script1', 'script5', 'script8', 'script5', 'script3']"
7086,6/30/23 0:23,06/15/23,10,11,15,7/5/23 14:32,7/5/23 15:58,"['script9', 'script4', 'script1', 'script1', 'script3', 'script9', 'script7', 'script9', 'script9', 'script7', 'script2', 'script5', 'script5', 'script7', 'script5', 'script9', 'script10', 'script5', 'script9', 'script5', 'script8', 'script2', 'script2', 'script6', 'script1']"
7087,2/1/23 12:44,06/15/23,13,10,15,2/2/23 8:13,2/2/23 9:00,"['script9', 'script10', 'script2', 'script9', 'script10']"
7088,11/5/23 4:02,01/15/24,73,10,11,11/9/23 13:58,11/9/23 15:51,"['script3', 'script10', 'script5', 'script4', 'script6', 'script6', 'script7', 'script9', 'script4', 'script6', 'script9', 'script6', 'script5', 'script6', 'script4', 'script9', 'script7', 'script10', 'script4', 'script8', 'script3', 'script10', 'script3', 'script8', 'script10']"
7089,10/19/23 3:26,01/15/24,43,14,15,10/23/23 16:10,10/23/23 17:05,"['script2', 'script1', 'script6', 'script5', 'script2', 'script8', 'script1', 'script10', 'script9', 'script1', 'script4', 'script6', 'script6', 'script4', 'script3', 'script8', 'script6', 'script7', 'script10', 'script5', 'script9', 'script7', 'script8', 'script1', 'script3', 'script1', 'script6', 'script6', 'script7']"
7090,1/31/23 4:11,06/15/23,74,15,13,2/4/23 16:14,2/4/23 17:55,"['script2', 'script10', 'script1', 'script1', 'script7', 'script6', 'script10', 'script2', 'script7', 'script8', 'script7', 'script10', 'script10', 'script2', 'script7', 'script5', 'script9', 'script9', 'script10', 'script9', 'script6', 'script2', 'script6']"
7091,5/22/23 12:13,06/15/23,65,14,14,5/26/23 13:38,5/26/23 15:22,"['script7', 'script4', 'script3', 'script2', 'script10', 'script7', 'script7', 'script5', 'script9', 'script7', 'script4', 'script8', 'script1', 'script7', 'script10', 'script7', 'script6', 'script1', 'script4', 'script10', 'script3', 'script8', 'script3']"
7092,2/22/23 15:10,06/15/23,60,11,14,2/28/23 14:21,2/28/23 15:15,"['script2', 'script9', 'script4', 'script7', 'script8', 'script10', 'script10', 'script2', 'script6', 'script3', 'script9', 'script7', 'script2', 'script7', 'script4', 'script1', 'script6', 'script2', 'script9', 'script1', 'script8', 'script5', 'script9', 'script7', 'script1', 'script6', 'script9', 'script4', 'script4', 'script7', 'script9', 'script1', 'script4', 'script2', 'script2', 'script2']"
7093,11/5/23 1:13,01/15/24,93,13,12,11/11/23 12:10,11/11/23 13:45,"['script10', 'script7', 'script4', 'script4', 'script5', 'script8', 'script5', 'script1', 'script8', 'script9', 'script3', 'script9', 'script10', 'script1', 'script2', 'script2', 'script3', 'script3', 'script9', 'script4', 'script8', 'script10', 'script1']"
7094,9/1/23 12:23,01/15/24,82,11,14,9/4/23 13:34,9/4/23 14:18,"['script6', 'script3', 'script4', 'script6', 'script8', 'script9', 'script2', 'script7', 'script7', 'script1', 'script3', 'script4', 'script2', 'script6', 'script8', 'script5', 'script7', 'script10', 'script1', 'script6', 'script8']"
7095,7/20/23 11:50,01/15/24,44,14,12,7/27/23 14:45,7/27/23 16:29,"['script1', 'script6', 'script1', 'script5', 'script9', 'script10', 'script7', 'script9', 'script10', 'script9', 'script9', 'script1', 'script6', 'script1', 'script3', 'script9', 'script9', 'script6', 'script2', 'script10', 'script5', 'script8', 'script8', 'script8', 'script2', 'script5', 'script4', 'script9', 'script6', 'script9', 'script7', 'script8', 'script4', 'script5', 'script1', 'script8', 'script7', 'script5', 'script1', 'script3', 'script6', 'script8', 'script2', 'script8', 'script7', 'script1']"
7096,9/25/23 9:04,01/15/24,78,14,12,9/26/23 12:09,9/26/23 13:22,"['script10', 'script6', 'script1', 'script9', 'script8', 'script10', 'script4', 'script8', 'script3', 'script2', 'script5', 'script10']"
7097,10/19/23 19:04,01/15/24,79,10,14,10/26/23 9:24,10/26/23 10:07,"['script4', 'script7', 'script5', 'script10', 'script10', 'script4', 'script3', 'script8', 'script8', 'script3', 'script5', 'script9', 'script10', 'script2', 'script5', 'script6', 'script9', 'script8', 'script1', 'script5', 'script10', 'script2', 'script1', 'script10', 'script8', 'script10', 'script5', 'script3', 'script7', 'script6', 'script2', 'script1', 'script6', 'script5']"
7098,11/7/23 8:06,01/15/24,108,13,11,11/14/23 9:51,11/14/23 11:05,"['script4', 'script9', 'script2', 'script7', 'script1', 'script2', 'script5', 'script8', 'script2', 'script10', 'script1', 'script7', 'script7', 'script6', 'script3', 'script2', 'script10', 'script7', 'script5', 'script10', 'script9', 'script4', 'script7', 'script4', 'script10', 'script9', 'script5', 'script6', 'script6', 'script2', 'script2', 'script9', 'script9', 'script2', 'script7', 'script3', 'script5']"
7099,4/6/23 21:19,06/15/23,54,11,15,4/9/23 11:27,4/9/23 13:21,"['script4', 'script8', 'script9', 'script4', 'script1', 'script4', 'script4', 'script1', 'script10', 'script4', 'script8', 'script6', 'script10', 'script5', 'script5']"
7100,4/3/23 12:08,06/15/23,34,13,15,4/8/23 14:06,4/8/23 16:00,"['script7', 'script2', 'script10', 'script4', 'script4', 'script10', 'script7', 'script10', 'script3', 'script7', 'script2', 'script9', 'script3', 'script1', 'script4', 'script3', 'script1', 'script6', 'script8', 'script5', 'script8', 'script4', 'script7', 'script6', 'script2', 'script8', 'script10', 'script5', 'script8', 'script6', 'script9', 'script2', 'script6', 'script7']"
7101,10/17/23 6:34,01/15/24,99,14,11,10/18/23 10:25,10/18/23 11:10,"['script4', 'script2', 'script3', 'script7', 'script5', 'script10', 'script10', 'script7']"
7102,10/19/23 10:34,01/15/24,42,10,11,10/20/23 12:26,10/20/23 13:22,"['script10', 'script4', 'script7', 'script4', 'script8', 'script6', 'script9', 'script8', 'script6', 'script5', 'script10']"
7103,10/28/23 9:18,01/15/24,96,11,12,10/30/23 15:44,10/30/23 16:40,"['script6', 'script3', 'script8', 'script1', 'script8', 'script10', 'script9', 'script1', 'script2', 'script5', 'script5', 'script6', 'script6', 'script7', 'script6']"
7104,6/28/23 1:47,06/15/23,104,13,14,7/2/23 10:21,7/2/23 11:12,"['script2', 'script10', 'script1', 'script1', 'script6', 'script9', 'script7', 'script2', 'script7', 'script3', 'script7', 'script2', 'script8', 'script4', 'script5', 'script2', 'script1', 'script3', 'script3', 'script2', 'script9', 'script6', 'script2', 'script10', 'script1', 'script5']"
7105,10/6/23 9:43,01/15/24,108,12,11,10/10/23 15:08,10/10/23 15:50,"['script6', 'script10', 'script4', 'script9', 'script8', 'script8', 'script7', 'script2', 'script4', 'script6', 'script7', 'script3', 'script3', 'script10', 'script1', 'script3', 'script2', 'script6', 'script8', 'script10', 'script1', 'script8', 'script8', 'script2']"
7106,8/19/23 11:43,01/15/24,53,12,10,8/26/23 9:12,8/26/23 9:58,"['script7', 'script3', 'script7', 'script8', 'script7', 'script7', 'script4', 'script4', 'script7', 'script10', 'script9', 'script10', 'script1', 'script2', 'script5', 'script6', 'script3', 'script4', 'script1', 'script8', 'script8', 'script4', 'script3', 'script6', 'script4', 'script4', 'script1', 'script10', 'script6', 'script6', 'script3', 'script8', 'script3', 'script7', 'script5', 'script7']"
7107,4/27/23 5:09,06/15/23,86,11,15,4/28/23 10:44,4/28/23 12:06,"['script8', 'script3', 'script6', 'script3', 'script1', 'script4', 'script8', 'script3', 'script2', 'script3', 'script1', 'script8']"
7108,3/6/23 11:23,06/15/23,65,11,10,3/7/23 15:44,3/7/23 16:30,"['script1', 'script2', 'script2', 'script1', 'script8', 'script2', 'script9', 'script6', 'script4', 'script9', 'script6', 'script3']"
7109,2/17/23 8:52,06/15/23,12,12,15,2/24/23 12:13,2/24/23 13:18,"['script3', 'script8', 'script5', 'script6', 'script5', 'script6', 'script8', 'script4', 'script4', 'script1', 'script1', 'script7', 'script3', 'script3', 'script2', 'script4', 'script1', 'script4', 'script1', 'script10', 'script8', 'script9', 'script1', 'script4', 'script7', 'script2', 'script5', 'script1', 'script5', 'script9', 'script4', 'script9', 'script9', 'script1', 'script10', 'script9']"
7110,4/1/23 16:37,06/15/23,79,15,15,4/4/23 16:03,4/4/23 16:59,"['script3', 'script10', 'script9', 'script8', 'script1', 'script10', 'script6', 'script4', 'script8', 'script7', 'script10', 'script4', 'script1', 'script9', 'script4', 'script8', 'script4', 'script10']"
7111,1/25/23 3:15,06/15/23,49,14,14,1/26/23 15:06,1/26/23 15:53,"['script1', 'script5', 'script9', 'script2', 'script5', 'script6', 'script5', 'script9', 'script5']"
7112,5/31/23 15:41,06/15/23,19,12,14,6/1/23 15:39,6/1/23 16:16,"['script3', 'script5', 'script4', 'script9', 'script6', 'script9', 'script6', 'script8', 'script2']"
7113,2/1/23 9:37,06/15/23,120,11,12,2/8/23 9:21,2/8/23 10:53,"['script8', 'script10', 'script1', 'script1', 'script2', 'script4', 'script4', 'script5', 'script9', 'script4', 'script8', 'script6', 'script6', 'script5', 'script6', 'script6', 'script3', 'script6', 'script4', 'script10', 'script8', 'script10', 'script1', 'script5', 'script5', 'script8', 'script9', 'script2', 'script8', 'script4', 'script2', 'script6', 'script3', 'script7', 'script3', 'script10', 'script1', 'script7', 'script5', 'script4', 'script5', 'script3', 'script1']"
7114,5/20/23 9:18,06/15/23,74,15,14,5/24/23 15:55,5/24/23 16:57,"['script10', 'script4', 'script1', 'script2', 'script6', 'script1', 'script9', 'script8', 'script6', 'script4', 'script5', 'script3', 'script2', 'script9', 'script2', 'script9', 'script8', 'script5', 'script6', 'script3', 'script4', 'script7']"
7115,10/29/23 5:39,01/15/24,76,10,14,10/30/23 8:33,10/30/23 9:35,"['script8', 'script8', 'script4', 'script9', 'script2', 'script6', 'script10', 'script10', 'script9', 'script8']"
7116,9/14/23 15:50,01/15/24,27,15,14,9/17/23 8:01,9/17/23 9:27,"['script7', 'script8', 'script4', 'script4', 'script8', 'script9', 'script4', 'script1', 'script4', 'script10', 'script9', 'script1', 'script6', 'script6', 'script8']"
7117,5/8/23 6:56,06/15/23,56,11,12,5/13/23 16:48,5/13/23 18:07,"['script8', 'script6', 'script1', 'script7', 'script10', 'script7', 'script1', 'script2', 'script3', 'script10', 'script4', 'script8', 'script2', 'script4', 'script10', 'script9', 'script2', 'script9', 'script3', 'script1', 'script5', 'script2', 'script5', 'script8', 'script2', 'script1', 'script4', 'script6', 'script10', 'script4', 'script5', 'script6', 'script5']"
7118,1/31/23 21:29,06/15/23,101,10,14,2/6/23 16:59,2/6/23 17:29,"['script8', 'script10', 'script8', 'script3', 'script6', 'script1', 'script7', 'script6', 'script9', 'script4', 'script10', 'script8', 'script1', 'script5', 'script4', 'script2', 'script5', 'script4', 'script7', 'script1', 'script3', 'script10', 'script8', 'script9', 'script8', 'script1', 'script1', 'script7', 'script2', 'script2', 'script8', 'script3', 'script6', 'script3']"
7119,3/28/23 5:19,06/15/23,70,11,13,4/2/23 15:16,4/2/23 16:50,"['script3', 'script1', 'script6', 'script2', 'script10', 'script9', 'script6', 'script9', 'script9', 'script4', 'script9', 'script3', 'script10', 'script4', 'script5', 'script2', 'script9', 'script1', 'script7', 'script6', 'script1', 'script5', 'script4', 'script4', 'script2', 'script1', 'script8', 'script7']"
7120,8/14/23 4:09,01/15/24,37,13,13,8/18/23 9:11,8/18/23 11:09,"['script1', 'script4', 'script2', 'script10', 'script4', 'script2', 'script3', 'script4', 'script1', 'script10', 'script4', 'script9', 'script1', 'script9', 'script6', 'script8', 'script4', 'script4', 'script10', 'script2', 'script3', 'script5', 'script2', 'script9']"
7121,10/23/23 5:51,01/15/24,49,12,13,10/29/23 9:03,10/29/23 10:45,"['script4', 'script6', 'script2', 'script5', 'script2', 'script3', 'script9', 'script6', 'script1', 'script2', 'script5', 'script8', 'script10', 'script6', 'script8', 'script9', 'script9', 'script2', 'script1', 'script4', 'script6', 'script6', 'script7', 'script9', 'script9', 'script7', 'script5', 'script10', 'script10', 'script1']"
7122,3/1/23 14:41,06/15/23,84,10,10,3/2/23 14:39,3/2/23 16:25,"['script2', 'script2', 'script10', 'script6', 'script5', 'script2', 'script10', 'script1']"
7123,7/25/23 20:55,01/15/24,76,10,12,8/1/23 10:30,8/1/23 11:05,"['script10', 'script6', 'script4', 'script6', 'script3', 'script8', 'script8', 'script2', 'script10', 'script9', 'script4', 'script3', 'script3', 'script10', 'script3', 'script1', 'script2', 'script10', 'script4', 'script1', 'script9', 'script2', 'script8', 'script2', 'script9', 'script8', 'script10', 'script10', 'script5', 'script1', 'script8', 'script8']"
7124,8/25/23 12:42,01/15/24,39,10,11,8/26/23 14:06,8/26/23 14:39,"['script7', 'script10', 'script5', 'script8', 'script9']"
7125,4/26/23 11:39,06/15/23,78,12,12,4/28/23 12:02,4/28/23 13:24,"['script3', 'script3', 'script2', 'script7', 'script3', 'script9', 'script3', 'script6', 'script7', 'script3', 'script9', 'script8', 'script5']"
7126,2/11/23 22:24,06/15/23,109,15,15,2/13/23 11:47,2/13/23 12:41,"['script10', 'script3', 'script10', 'script10', 'script8', 'script8', 'script2', 'script4', 'script6']"
7127,5/4/23 1:00,06/15/23,27,13,10,5/9/23 12:24,5/9/23 14:05,"['script7', 'script6', 'script7', 'script3', 'script7', 'script7', 'script2', 'script8', 'script8', 'script10', 'script10', 'script7', 'script5', 'script2', 'script8', 'script10', 'script9', 'script2', 'script8', 'script4', 'script3', 'script2', 'script1', 'script3', 'script6', 'script2', 'script9', 'script8', 'script5', 'script6', 'script5', 'script8', 'script10', 'script4', 'script10', 'script9', 'script9', 'script8', 'script6', 'script5', 'script10']"
7128,8/9/23 6:05,01/15/24,104,10,15,8/10/23 15:24,8/10/23 16:37,"['script1', 'script3', 'script9', 'script3', 'script7', 'script10']"
7129,6/18/23 21:28,06/15/23,30,10,14,6/20/23 13:51,6/20/23 15:44,"['script5', 'script10', 'script6', 'script3', 'script10', 'script3']"
7130,10/17/23 4:28,01/15/24,50,11,11,10/18/23 13:16,10/18/23 15:07,"['script3', 'script5', 'script9', 'script3', 'script3', 'script10', 'script5', 'script2', 'script8']"
7131,6/7/23 11:36,06/15/23,111,15,12,6/10/23 16:55,6/10/23 18:54,"['script10', 'script6', 'script2', 'script3', 'script3', 'script5', 'script9', 'script9', 'script10', 'script10', 'script3', 'script6', 'script10', 'script1', 'script5', 'script6', 'script6', 'script5', 'script5', 'script5', 'script10', 'script9', 'script1', 'script3', 'script1']"
7132,7/22/23 4:59,01/15/24,33,15,12,7/29/23 13:55,7/29/23 14:57,"['script6', 'script5', 'script1', 'script7', 'script5', 'script5', 'script8', 'script1', 'script2', 'script5', 'script7', 'script8', 'script3', 'script4', 'script1', 'script9', 'script5', 'script9', 'script3', 'script5', 'script10', 'script4', 'script4', 'script1', 'script4', 'script8', 'script7', 'script1', 'script3', 'script5', 'script8', 'script10', 'script4', 'script6', 'script9', 'script5', 'script6', 'script2', 'script3', 'script6', 'script5', 'script3', 'script4', 'script9']"
7133,8/25/23 12:00,01/15/24,26,13,10,8/27/23 12:11,8/27/23 13:14,"['script3', 'script6', 'script6', 'script1', 'script10', 'script1', 'script5', 'script2', 'script6', 'script3', 'script8', 'script1', 'script3', 'script2']"
7134,8/11/23 6:53,01/15/24,69,12,13,8/15/23 11:33,8/15/23 13:00,"['script10', 'script7', 'script4', 'script4', 'script10', 'script6', 'script5', 'script5', 'script4', 'script3', 'script5', 'script4', 'script5', 'script9', 'script7', 'script9', 'script2', 'script10', 'script6', 'script8', 'script10', 'script6', 'script8', 'script7', 'script10', 'script4', 'script10', 'script7']"
7135,1/7/23 21:50,06/15/23,55,15,11,1/9/23 11:07,1/9/23 12:32,"['script2', 'script6', 'script5', 'script6', 'script5', 'script6', 'script7', 'script1', 'script5']"
7136,3/1/23 7:31,06/15/23,98,10,10,3/8/23 16:21,3/8/23 17:48,"['script4', 'script4', 'script4', 'script6', 'script4', 'script4', 'script10', 'script7', 'script10', 'script10', 'script9', 'script9', 'script3', 'script4', 'script3', 'script1', 'script8', 'script2', 'script4', 'script8', 'script9', 'script8', 'script4', 'script1', 'script4', 'script7', 'script2', 'script6', 'script5', 'script1', 'script5', 'script6', 'script9', 'script3', 'script3', 'script9', 'script9', 'script9', 'script6']"
7137,1/21/23 6:17,06/15/23,20,14,11,1/25/23 12:26,1/25/23 13:17,"['script4', 'script6', 'script10', 'script3', 'script6', 'script5', 'script4', 'script4', 'script10', 'script1', 'script7', 'script5', 'script6', 'script8', 'script9', 'script3', 'script7', 'script5', 'script1', 'script1', 'script3', 'script4', 'script3', 'script4']"
7138,3/5/23 16:52,06/15/23,25,10,10,3/12/23 12:02,3/12/23 13:48,"['script10', 'script6', 'script9', 'script3', 'script1', 'script2', 'script5', 'script1', 'script3', 'script4', 'script6', 'script10', 'script4', 'script4', 'script9', 'script6', 'script9', 'script7', 'script2', 'script5', 'script8', 'script1', 'script4', 'script2', 'script9', 'script10', 'script9', 'script3', 'script4', 'script1', 'script3']"
7139,10/5/23 22:35,01/15/24,78,10,14,10/7/23 11:56,10/7/23 12:47,"['script8', 'script8', 'script9', 'script6', 'script4', 'script1', 'script9', 'script7', 'script1', 'script8']"
7140,5/29/23 5:47,06/15/23,25,11,15,6/1/23 8:06,6/1/23 10:05,"['script8', 'script10', 'script8', 'script10', 'script2', 'script7', 'script7', 'script7', 'script5', 'script4', 'script4', 'script3', 'script10', 'script9', 'script7', 'script5', 'script10', 'script2', 'script7', 'script7', 'script10', 'script3']"
7141,5/8/23 11:05,06/15/23,88,12,14,5/15/23 13:01,5/15/23 13:40,"['script10', 'script8', 'script5', 'script8', 'script10', 'script7', 'script9', 'script4', 'script4', 'script10', 'script7', 'script4', 'script5', 'script4', 'script5', 'script9', 'script1', 'script8', 'script6', 'script6', 'script6', 'script1', 'script2', 'script4', 'script6', 'script4', 'script7', 'script1', 'script3', 'script2', 'script8', 'script9', 'script5', 'script1', 'script7', 'script2', 'script2', 'script4', 'script3', 'script1', 'script3', 'script6']"
7142,1/17/23 9:52,06/15/23,14,13,11,1/19/23 14:43,1/19/23 16:39,"['script3', 'script4', 'script2', 'script7', 'script10', 'script1', 'script6', 'script1', 'script10', 'script7', 'script9', 'script2', 'script2', 'script7', 'script7']"
7143,3/15/23 11:29,06/15/23,26,13,10,3/17/23 9:11,3/17/23 10:32,"['script3', 'script9', 'script3', 'script9', 'script1', 'script3', 'script8', 'script10']"
7144,4/7/23 21:40,06/15/23,68,12,10,4/14/23 10:08,4/14/23 11:41,"['script7', 'script3', 'script9', 'script2', 'script7', 'script10', 'script3', 'script5', 'script7', 'script8', 'script9', 'script9', 'script4', 'script5', 'script1', 'script9', 'script8', 'script8', 'script9', 'script6', 'script10', 'script7', 'script1', 'script8', 'script5', 'script5', 'script5', 'script4', 'script8', 'script9', 'script5', 'script5', 'script4', 'script5', 'script3', 'script2', 'script2', 'script1', 'script10']"
7145,1/3/23 4:47,06/15/23,94,12,10,1/9/23 15:14,1/9/23 15:50,"['script10', 'script10', 'script9', 'script6', 'script10', 'script6', 'script1', 'script10', 'script6', 'script1', 'script5', 'script9', 'script2', 'script10', 'script1', 'script4', 'script4', 'script7', 'script6', 'script2', 'script4', 'script7', 'script10', 'script5', 'script4', 'script7', 'script10', 'script6', 'script4', 'script9', 'script5', 'script1', 'script7', 'script7', 'script3', 'script7', 'script10', 'script5']"
7146,7/19/23 21:41,01/15/24,78,13,10,7/23/23 15:11,7/23/23 16:57,"['script8', 'script2', 'script6', 'script7', 'script10', 'script4', 'script7', 'script9', 'script8', 'script6', 'script3', 'script4', 'script10', 'script7', 'script4', 'script4', 'script2']"
